"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"22625",5808,1,1988,46,7,0,0,5500,1,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22626",5808,1,1991,49,6,0,0,6800,1,12,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0
"22627",5809,1,1984,43,6,0,0,2700,0,12,0,0,1,0,0,0,1,0,1,0,0,3,0,1,0
"22628",5809,1,1985,44,7,0,0,3140,0,12,0,0,1,0,0,0,1,0,1,0,0,2,0,1,0
"22629",5809,1,1986,45,5,0,0,3000,0,12,0,0,1,0,0,0,1,0,1,0,0,5,0,1,0
"22630",5809,1,1987,46,7,1,3.396562,4300,0,12,0,0,1,0,0,0,1,0,1,0,0,6,0,1,0
"22631",5809,1,1988,47,7,0,0,2900,0,12,0,0,1,0,0,0,1,0,1,0,0,3,0,1,0
"22632",5809,1,1991,50,5,0,0,3300,0,12,0,0,1,0,0,0,1,0,1,0,0,4,0,1,0
"22633",5809,1,1994,53,7,0,0,3500,0,12,0,0,1,0,0,0,1,0,1,0,0,3,0,1,0
"22634",5810,1,1991,26,7,0,0,2160,0,15,0,0,0,0,1,0,1,0,1,0,0,6,0,1,0
"22635",5811,0,1984,50,6,1,60,2043.548,1,11,0,1,0,0,0,0,1,1,0,0,0,7,0,1,0
"22636",5811,0,1985,51,4,1,60,3100,1,11,0,1,0,0,0,0,1,1,0,0,0,11,0,1,0
"22637",5811,0,1986,52,4,1,60,2100,1,11,0,1,0,0,0,0,1,1,0,0,0,7,0,1,0
"22638",5812,1,1985,56,5,0,0,3100,1,9,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"22639",5812,1,1986,57,5,0,0,2100,1,9,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0
"22640",5813,0,1987,49,8,1,7.649712,5000,1,18,1,0,0,0,1,1,1,0,1,0,0,5,0,1,0
"22641",5813,0,1988,50,8,0,0,4300,1,18,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0
"22642",5813,0,1991,53,7,0,0,5600,1,18,1,0,0,0,1,1,1,0,1,0,0,3,0,1,0
"22643",5813,0,1994,56,6,0,0,3500,1,18,1,0,0,0,1,1,0,0,0,0,0,6,0,1,0
"22644",5814,1,1985,31,9,0,0,4500,1,10,1,0,1,0,0,0,0,0,0,0,0,10,0,1,0
"22645",5814,1,1986,32,8,0,0,4300,1,10,1,0,1,0,0,0,0,0,0,0,0,3,0,1,0
"22646",5814,1,1987,33,3,1,6.701853,5000,1,10,1,0,1,0,0,0,0,0,0,0,0,3,0,1,0
"22647",5814,1,1988,34,10,0,0,4300,1,10,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
"22648",5814,1,1991,37,8,0,0,5600,1,10,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
"22649",5815,0,1984,53,6.877203,0,0,2500,1,12,1,0,1,0,0,0,1,0,1,0,0,4,0,1,0
"22650",5815,0,1985,54,5,0,0,4000,1,12,1,0,1,0,0,0,1,0,1,0,0,7,0,1,0
"22651",5815,0,1986,55,4,0,0,4500,1,12,1,0,1,0,0,0,1,0,1,0,0,5,0,1,0
"22652",5815,0,1987,56,5,1,7.649712,4400,1,12,1,0,1,0,0,0,1,0,1,0,0,7,0,1,1
"22653",5815,0,1988,57,4,0,0,4900,1,12,1,0,1,0,0,0,1,0,1,0,0,8,0,1,1
"22654",5815,0,1991,60,4,0,0,5600,0,12,1,0,1,0,0,0,1,0,1,0,0,5,0,1,1
"22655",5815,0,1994,63,5,0,0,3793,0,12,1,0,1,0,0,0,0,0,0,0,0,3,0,1,0
"22656",5816,1,1987,46,5,1,6.701853,4400,1,10.5,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1
"22657",5816,1,1988,47,6,0,0,4900,1,10.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"22658",5816,1,1991,50,3,0,0,5600,0,10.5,1,1,0,0,0,0,0,0,0,0,0,6,0,1,0
"22659",5817,0,1984,46,6.877203,0,0,2300,0,10.5,1,1,0,0,0,0,1,1,0,0,0,6,0,1,0
"22660",5817,0,1985,47,4,0,0,2900,0,10.5,1,1,0,0,0,0,1,1,0,0,0,11,0,1,0
"22661",5817,0,1986,48,3,0,0,3000,0,10.5,1,1,0,0,0,0,1,1,0,0,0,3,0,1,0
"22662",5817,0,1987,49,5,1,7.649712,2000,0,10.5,1,1,0,0,0,0,1,1,0,0,0,3,0,1,0
"22663",5817,0,1988,50,5,0,0,2000,0,10.5,1,1,0,0,0,0,1,1,0,0,0,3,0,1,0
"22664",5817,0,1991,53,4,0,0,3200,0,10.5,1,1,0,0,0,0,1,1,0,0,0,6,0,1,0
"22665",5817,0,1994,56,4,0,0,3200,0,10.5,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0
"22666",5818,1,1985,46,0,0,0,2900,0,10.5,1,1,0,0,0,0,0,0,0,0,0,6,0,1,0
"22667",5818,1,1987,48,0,1,6.701853,2000,0,10.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"22668",5818,1,1988,49,0,0,0,2000,0,10.5,1,1,0,0,0,0,0,0,0,0,0,10,0,1,0
"22669",5818,1,1991,52,3,1,50,3200,0,10.5,1,1,0,0,0,0,0,0,0,0,0,10,0,1,0
"22670",5818,1,1994,55,2,1,50,3200,0,10.5,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0
"22671",5819,1,1994,29,9,0,0,6330,1,11.5,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
"22672",5820,0,1984,26,7,0,0,2055.542,0,10.5,0,1,0,0,0,0,1,1,0,0,0,12,1,1,0
"22673",5821,1,1985,25,9,0,0,2300,0,14.5,0,0,0,0,1,0,1,0,0,0,1,2,0,1,0
"22674",5821,1,1988,28,9,0,0,2700,0,14.5,0,0,0,0,1,0,1,0,0,0,1,5,0,0,0
"22675",5821,1,1991,31,8,0,0,3000,0,14.5,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0
"22676",5821,1,1994,34,8,0,0,4000,0,14.5,0,0,0,0,1,0,1,0,0,0,1,3,0,0,0
"22677",5822,0,1984,37,5,0,0,2400,1,11.5,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"22678",5822,0,1985,38,8,0,0,2500,1,11.5,1,0,1,0,0,0,1,0,1,0,0,3,0,1,0
"22679",5822,0,1986,39,7,0,0,2900,1,11.5,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"22680",5822,0,1987,40,8,1,7.649712,3200,1,11.5,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"22681",5822,0,1988,41,6,0,0,3000,1,11.5,1,0,1,0,0,0,1,0,1,0,0,3,0,1,0
"22682",5822,0,1991,44,7,0,0,3500,1,11.5,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"22683",5822,0,1994,47,6,0,0,8300,1,11.5,1,0,1,0,0,0,1,0,1,0,0,2,0,1,0
"22684",5823,1,1985,33,8,0,0,2500,1,11.5,1,0,1,0,0,0,0,0,0,0,0,3,0,1,0
"22685",5823,1,1986,34,8,0,0,2900,1,11.5,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
"22686",5823,1,1987,35,8,1,6.701853,3200,1,11.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"22687",5823,1,1988,36,7,0,0,3000,1,11.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"22688",5823,1,1991,39,8,0,0,3500,1,11.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"22689",5823,1,1994,42,8,0,0,8300,1,11.5,1,0,1,0,0,0,1,0,1,0,0,2,0,1,0
"22690",5824,0,1984,61,5,1,60,1700,0,12,1,0,1,0,0,0,0,0,0,0,0,12,0,1,0
"22691",5824,0,1985,62,5,1,60,2000,0,12,1,0,1,0,0,0,0,0,0,0,0,14,0,1,0
"22692",5824,0,1986,63,8,1,60,2500,0,12,1,0,1,0,0,0,0,0,0,0,0,3,0,1,0
"22693",5824,0,1987,64,7,0,60,2500,0,12,1,0,1,0,0,0,0,0,0,0,0,7,0,1,0
"22694",5825,1,1984,58,5,1,60,1700,0,11.5,1,0,1,0,0,0,0,0,0,0,0,12,0,1,0
"22695",5825,1,1985,59,7,1,60,2000,0,11.5,1,0,1,0,0,0,0,0,0,0,0,6,0,1,0
"22696",5825,1,1986,60,5,1,60,2500,0,11.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"22697",5825,1,1987,61,7,0,60,2500,0,11.5,1,0,1,0,0,0,0,0,0,0,0,10,0,1,0
"22698",5825,1,1988,62,5,1,60,2500,0,11.5,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"22699",5826,0,1986,42,8,0,0,3430,1,13,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
"22700",5826,0,1988,44,5,0,0,3000,1,13,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
"22701",5826,0,1991,47,8,0,0,5500,1,13,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
"22702",5826,0,1994,50,7,0,0,6500,1,13,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
"22703",5827,1,1988,44,8,0,0,3000,1,12,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
"22704",5827,1,1991,47,7,0,0,5500,1,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"22705",5828,0,1988,34,4,0,0,4000,1,10.5,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
"22706",5829,1,1986,35,0,0,0,3500,1,10.5,1,1,0,0,0,0,1,0,1,0,0,5,0,1,0
"22707",5829,1,1987,36,8,1,3.396562,3500,1,10.5,1,1,0,0,0,0,1,0,1,0,0,3,0,1,0
"22708",5829,1,1988,37,8,0,0,4000,1,10.5,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
"22709",5829,1,1991,40,8,0,0,5000,1,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"22710",5830,1,1991,26,9,0,0,3835.303,0,11.5,0,0,1,0,0,0,1,0,1,0,0,5,0,1,0
"22711",5831,0,1984,25,7,0,0,2900,1,10.5,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0
"22712",5831,0,1985,26,10,0,0,1550,1,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"22713",5831,0,1986,27,10,0,0,2600,1,10.5,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0
"22714",5831,0,1987,28,10,1,7.649712,2800,1,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"22715",5831,0,1988,29,8,0,0,3700,1,10.5,1,1,0,0,0,0,1,1,0,0,0,4,0,1,0
"22716",5831,0,1991,32,10,0,0,4800,1,10.5,1,1,0,0,0,0,1,1,0,0,0,2,0,1,0
"22717",5831,0,1994,35,8,0,0,4900,1,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"22718",5832,1,1984,26,10,0,0,2900,1,10.5,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0
"22719",5832,1,1987,29,10,1,6.701853,2800,1,10.5,1,1,0,0,0,0,0,0,0,0,0,4,0,1,0
"22720",5832,1,1988,30,4,0,0,3700,1,10.5,1,1,0,0,0,0,1,0,1,0,0,3,0,1,0
"22721",5832,1,1991,33,7,0,0,4800,1,10.5,1,1,0,0,0,0,1,1,0,0,0,6,0,1,0
"22722",5832,1,1994,36,6,0,0,4900,1,10.5,1,1,0,0,0,0,1,0,1,0,0,2,0,1,0
"22723",5833,0,1984,31,3,0,0,3100,0,11,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"22724",5833,0,1985,32,4,0,0,3100,0,11,1,1,0,0,0,0,1,1,0,0,0,15,0,1,0
"22725",5833,0,1986,33,5,0,0,3500,0,11,1,1,0,0,0,0,1,1,0,0,0,8,0,1,0
"22726",5833,0,1988,35,7,0,0,3500,0,11,1,1,0,0,0,0,1,1,0,0,0,2,1,1,0
"22727",5834,1,1984,28,8,0,0,3100,0,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"22728",5834,1,1985,29,8,0,0,3100,0,10.5,1,1,0,0,0,0,1,0,1,0,0,4,0,1,0
"22729",5834,1,1986,30,8,0,0,3500,0,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"22730",5834,1,1988,32,7,0,0,3500,0,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"22731",5835,0,1984,38,8,0,0,4200,1,11.5,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"22732",5835,0,1985,39,8,0,0,4800,1,11.5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"22733",5835,0,1986,40,6,0,0,4900,1,11.5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"22734",5835,0,1991,45,8,0,0,5700,0,11.5,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"22735",5835,0,1994,48,7,0,0,6000,0,11.5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"22736",5836,1,1984,38,7,0,0,4200,1,10.5,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"22737",5836,1,1985,39,6,0,0,4800,1,10.5,1,1,0,0,0,0,1,0,1,0,0,4,0,1,0
"22738",5836,1,1986,40,4,0,0,4900,1,10.5,1,1,0,0,0,0,1,0,1,0,0,3,1,1,0
"22739",5836,1,1987,41,8,1,3.396562,5800,1,10.5,1,1,0,0,0,0,1,1,0,0,0,4,0,1,0
"22740",5836,1,1988,42,5,0,0,5300,0,10.5,1,1,0,0,0,0,1,1,0,0,0,10,0,1,0
"22741",5836,1,1991,45,7,0,0,5700,0,10.5,1,1,0,0,0,0,1,1,0,0,0,3,0,1,0
"22742",5836,1,1994,48,7,0,0,6000,0,10.5,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0
"22743",5837,0,1984,31,6,1,30,2200,1,12,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"22744",5837,0,1986,33,5,0,0,3000,1,12,1,0,1,0,0,0,1,0,1,0,0,5,0,1,0
"22745",5838,1,1984,27,8,0,0,2200,1,15,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"22746",5839,0,1984,37,8,0,0,3100,0,18,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0
"22747",5839,0,1985,38,9,0,0,3500,0,18,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0
"22748",5839,0,1986,39,9,0,0,2500,1,18,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0
"22749",5839,0,1987,40,9,1,7.649712,3100,1,18,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0
"22750",5840,1,1984,26,7,0,0,3100,0,14.5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"22751",5840,1,1985,27,7,0,0,3500,0,14.5,1,0,0,0,1,0,0,0,0,0,0,7,0,1,0
"22752",5840,1,1986,28,9,0,0,2500,1,14.5,1,0,0,0,1,0,0,0,0,0,0,10,0,1,0
"22753",5840,1,1987,29,9,1,6.701853,3100,1,14.5,1,0,0,0,1,0,0,0,0,0,0,15,0,1,0
"22754",5841,0,1984,49,2,0,0,3200,0,10.5,1,1,0,0,0,0,1,1,0,0,0,12,0,1,0
"22755",5841,0,1985,50,8,0,0,2850,0,10.5,1,1,0,0,0,0,1,0,0,0,0,2,0,1,0
"22756",5841,0,1986,51,4,0,0,3000,0,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"22757",5841,0,1988,53,5,1,80,3000,0,10.5,1,1,0,0,0,0,1,1,0,0,0,4,1,1,0
"22758",5841,0,1991,56,5,1,80,3000,0,10.5,1,1,0,0,0,0,1,1,0,0,0,3,0,1,0
"22759",5841,0,1994,59,7,1,30,2500,0,10.5,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0
"22760",5842,1,1984,52,2,0,0,3200,0,9,1,1,0,0,0,0,1,1,0,0,0,26,1,1,0
"22761",5842,1,1985,53,2,0,0,2850,0,9,1,1,0,0,0,0,0,0,0,0,0,12,0,1,0
"22762",5842,1,1986,54,8,0,0,3000,0,9,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0
"22763",5842,1,1987,55,2,1,6.701853,2600,0,9,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0
"22764",5842,1,1988,56,6,0,0,3000,0,9,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0
"22765",5842,1,1991,59,5,0,0,3000,0,9,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0
"22766",5842,1,1994,62,6,0,0,2500,0,9,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"22767",5843,0,1984,49,8,0,0,3700,0,10.5,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
"22768",5843,0,1986,51,4,0,0,4000,0,10.5,1,1,0,0,0,0,1,0,1,0,0,3,0,1,0
"22769",5843,0,1987,52,8,1,7.649712,4400,0,10.5,1,1,0,0,0,0,1,0,1,0,0,3,0,1,1
"22770",5844,0,1987,47,9,1,7.649712,4070.282,1,11.5,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1
"22771",5844,0,1988,48,6,0,0,4061.022,1,11.5,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1
"22772",5844,0,1991,51,8,0,0,5000,1,11.5,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1
"22773",5845,1,1986,48,2,0,0,3865.024,1,11.5,1,0,1,0,0,0,1,0,1,0,0,7,0,1,1
"22774",5845,1,1988,50,7,0,0,4203.456,1,11.5,1,0,1,0,0,0,1,0,0,0,0,2,0,1,1
"22775",5845,1,1991,53,4,0,0,5000,1,11.5,1,0,1,0,0,0,1,0,1,0,0,6,2,1,1
"22776",5845,1,1994,56,4,0,0,6000,0,11.5,1,0,1,0,0,0,0,0,0,0,0,10,0,1,0
"22777",5846,1,1994,26,8,0,0,6000,0,14.5,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0
"22778",5847,0,1985,58,7,0,0,4300,0,16,1,0,0,0,1,0,1,0,1,0,0,4,0,1,1
"22779",5847,0,1987,60,8,1,7.649712,4450,0,16,1,0,0,0,1,0,1,0,1,0,0,6,1,1,1
"22780",5847,0,1988,61,8,0,0,4470,0,16,1,0,0,0,1,0,0,0,0,0,0,5,1,1,1
"22781",5847,0,1991,64,8,0,0,4800,0,16,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0
"22782",5848,1,1984,49,8,0,0,4280,0,11.5,1,0,1,0,0,0,0,0,0,0,0,6,0,1,1
"22783",5848,1,1985,50,7,0,0,4300,0,11.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"22784",5848,1,1987,52,5,1,6.701853,4450,0,11.5,1,0,1,0,0,0,0,0,0,0,0,6,0,1,1
"22785",5848,1,1988,53,10,0,0,4470,0,11.5,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
"22786",5848,1,1991,56,7,0,0,4800,0,11.5,1,0,1,0,0,0,0,0,0,0,0,3,0,1,0
"22787",5849,1,1988,64,10,0,0,1500,0,11,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0
"22788",5850,0,1985,28,8,0,0,1200,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"22789",5850,0,1986,29,9,0,0,1468,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"22790",5851,0,1985,58,8,0,0,7000,0,14,1,1,0,0,0,1,1,0,1,0,0,3,0,1,0
"22791",5851,0,1988,61,8,0,0,5000,0,14,1,1,0,0,0,1,0,0,0,0,0,2,0,1,1
"22792",5851,0,1991,64,7,0,0,6000,0,14,1,1,0,0,0,1,0,0,0,0,0,2,0,1,1
"22793",5852,1,1988,55,8,0,0,5000,0,15,1,0,0,0,1,0,1,0,1,0,0,2,0,1,1
"22794",5852,1,1991,58,4,0,0,6000,0,15,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0
"22795",5852,1,1994,61,2,0,0,4000,0,15,1,0,0,0,1,0,0,0,0,0,0,12,0,1,1
"22796",5853,0,1984,34,8,0,0,5000,1,10.5,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
"22797",5853,0,1985,35,10,0,0,8000,1,10.5,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
"22798",5853,0,1986,36,8,0,0,5500,1,10.5,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
"22799",5853,0,1988,38,10,0,0,7500,0,10.5,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
"22800",5854,1,1985,36,5,0,0,8000,1,9,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"22801",5854,1,1986,37,5,0,0,1100,0,9,0,1,0,0,0,0,1,1,0,0,0,7,1,1,0
"22802",5855,0,1984,51,8,0,0,5479,1,15,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"22803",5855,0,1985,52,8,0,0,5649,1,15,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"22804",5855,0,1986,53,8,0,0,5807,1,15,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"22805",5855,0,1987,54,8,1,7.649712,4463,0,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"22806",5855,0,1988,55,8,0,0,7300,0,15,1,0,0,0,1,0,1,0,0,1,0,8,0,0,0
"22807",5855,0,1991,58,8,0,0,6600,0,15,1,0,0,0,1,0,1,0,1,0,0,3,0,0,0
"22808",5855,0,1994,61,7,0,0,8700,0,15,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"22809",5856,1,1984,44,8,0,0,5479,1,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22810",5856,1,1985,45,8,0,0,5649,1,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22811",5856,1,1986,46,6,0,0,5807,1,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"22812",5856,1,1988,48,6,0,0,7300,0,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22813",5856,1,1991,51,5,0,0,6600,0,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22814",5856,1,1994,54,5,0,0,8700,0,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22815",5857,1,1991,26,8,0,0,6600,0,13,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1
"22816",5857,1,1994,29,10,0,0,8700,0,18,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1
"22817",5858,1,1984,55,3,0,0,1200,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"22818",5859,0,1984,27,8,0,0,1200,0,10.5,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"22819",5860,0,1984,44,6,0,0,4000,1,11,1,1,0,0,0,0,1,0,0,0,1,2,0,0,0
"22820",5860,0,1985,45,5,0,0,4000,1,11,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0
"22821",5861,1,1984,43,8,0,0,4000,1,11,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
"22822",5862,1,1984,42,4,0,0,5000,1,11.5,0,0,1,0,0,0,1,0,1,0,0,5,0,1,0
"22823",5863,0,1984,54,10,0,0,5000,1,9,0,1,0,0,0,0,1,1,0,0,0,4,0,1,0
"22824",5863,0,1985,55,5,0,0,3000,1,9,0,1,0,0,0,0,1,1,0,0,0,2,0,1,0
"22825",5863,0,1986,56,8,0,0,1300,1,9,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"22826",5863,0,1987,57,10,1,7.649712,5000,1,9,0,1,0,0,0,0,1,1,0,0,0,2,0,1,0
"22827",5863,0,1988,58,10,0,0,3000,0,9,0,1,0,0,0,0,1,1,0,0,0,10,0,1,0
"22828",5863,0,1991,61,3,1,30,5400,0,9,0,1,0,0,0,0,0,0,0,0,0,10,0,1,0
"22829",5863,0,1994,64,6,0,0,1850,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"22830",5864,1,1984,61,8,0,0,7000,0,14,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"22831",5864,1,1986,63,6,0,0,3530.296,0,14,1,0,0,1,0,0,0,0,0,0,0,6,0,1,0
"22832",5864,1,1987,64,8,1,6.701853,6000,1,14,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"22833",5865,1,1984,63,3,1,50,1200,0,11.5,0,0,1,0,0,0,0,0,0,0,0,24,0,1,0
"22834",5865,1,1985,64,5,1,50,1190.984,0,11.5,0,0,1,0,0,0,0,0,0,0,0,30,0,1,0
"22835",5866,0,1984,41,7,0,0,3100,1,11.5,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"22836",5866,0,1985,42,8,0,0,3300,1,11.5,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"22837",5866,0,1986,43,7,0,0,3600,1,11.5,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"22838",5866,0,1987,44,8,1,7.649712,3600,1,11.5,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
"22839",5866,0,1988,45,7,0,0,3500,1,11.5,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
"22840",5866,0,1991,48,6,0,0,3970,1,11.5,1,0,1,0,0,0,1,0,0,0,1,2,1,0,0
"22841",5866,0,1994,51,7,0,0,5000,0,11.5,1,0,1,0,0,0,1,0,0,0,1,2,0,0,0
"22842",5867,1,1984,40,5,0,0,3100,1,10.5,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0
"22843",5867,1,1987,43,8,1,6.701853,3600,1,10.5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"22844",5867,1,1991,47,7,0,0,3970,1,10.5,1,1,0,0,0,0,1,0,1,0,0,3,0,0,0
"22845",5868,0,1985,32,6,0,0,1800,0,14,0,0,0,1,0,0,1,0,1,0,0,6,0,1,0
"22846",5868,0,1986,33,2,0,0,2000,0,14,0,0,0,1,0,0,1,0,1,0,0,18,0,1,0
"22847",5868,0,1987,34,7,1,7.649712,2200,0,14,0,0,0,1,0,0,1,0,1,0,0,6,0,1,0
"22848",5868,0,1988,35,6,0,0,2500,0,14,0,0,0,1,0,0,1,0,1,0,0,3,0,1,0
"22849",5868,0,1991,38,6,1,7.649712,3300,0,14,0,0,0,1,0,0,1,0,1,0,0,4,0,1,0
"22850",5868,0,1994,41,6,0,0,2500,0,14,0,0,0,1,0,0,1,0,1,0,0,5,0,1,0
"22851",5869,0,1984,46,4,0,0,1900,1,11.5,1,0,1,0,0,0,1,0,0,0,1,7,0,0,0
"22852",5869,0,1985,47,8,0,0,3500,0,11.5,1,0,1,0,0,0,1,0,0,0,1,5,0,0,0
"22853",5869,0,1986,48,6,0,0,2950,0,11.5,1,0,1,0,0,0,1,0,0,0,1,2,0,0,0
"22854",5869,0,1987,49,4,1,7.649712,4880,0,11.5,1,0,1,0,0,0,1,0,0,0,1,2,0,0,0
"22855",5869,0,1988,50,3,0,0,3500,0,11.5,1,0,1,0,0,0,1,0,0,0,1,4,0,0,0
"22856",5869,0,1991,53,3,0,0,4620,0,11.5,1,0,1,0,0,0,1,0,0,0,1,10,0,0,0
"22857",5870,1,1984,43,3,0,0,1900,1,10.5,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0
"22858",5870,1,1985,44,4,0,0,3500,0,10.5,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0
"22859",5870,1,1986,45,6,0,0,2950,0,10.5,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0
"22860",5870,1,1987,46,6,1,3.396562,4880,0,10.5,1,1,0,0,0,0,1,0,0,1,0,2,0,0,0
"22861",5870,1,1988,47,3,0,0,3500,0,10.5,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
